Timestamp,Equipment,Target,Current_Value,Valve_Pos
2026-05-04 20:44:04.047,Gas Turbine (RPM),4600.0,4850.0,100
2026-05-04 20:44:05.176,Gas Turbine (RPM),4600.0,5600.0,100
2026-05-04 20:44:06.321,Gas Turbine (RPM),4600.0,5550.0,0
2026-05-04 20:44:07.480,Gas Turbine (RPM),4600.0,5500.0,0
2026-05-04 20:44:08.630,Gas Turbine (RPM),4600.0,5450.0,0
2026-05-04 20:44:09.771,Gas Turbine (RPM),4600.0,5400.0,0
2026-05-04 20:44:10.900,Gas Turbine (RPM),4600.0,5350.0,0
2026-05-04 20:44:12.051,Gas Turbine (RPM),4600.0,5300.0,0
2026-05-04 20:44:13.183,Gas Turbine (RPM),4600.0,5250.0,0
2026-05-04 20:44:14.328,Gas Turbine (RPM),4600.0,5200.0,0
2026-05-04 20:44:15.463,Gas Turbine (RPM),4600.0,5150.0,0
2026-05-04 20:44:16.612,Gas Turbine (RPM),4600.0,5100.0,0
2026-05-04 20:44:17.754,Gas Turbine (RPM),4600.0,5050.0,0
2026-05-04 20:44:18.912,Gas Turbine (RPM),4600.0,5000.0,0
2026-05-04 20:44:20.053,Gas Turbine (RPM),4600.0,4950.0,0
2026-05-04 20:44:21.199,Gas Turbine (RPM),4600.0,4900.0,0
2026-05-04 20:44:22.330,Gas Turbine (RPM),4600.0,4850.0,0
2026-05-04 20:44:23.471,Gas Turbine (RPM),4600.0,4800.0,0
2026-05-04 20:44:24.602,Gas Turbine (RPM),4600.0,4750.0,0
2026-05-04 20:44:25.732,Gas Turbine (RPM),4600.0,4700.0,0
2026-05-04 20:44:26.861,Gas Turbine (RPM),4600.0,4650.0,0
2026-05-04 20:44:28.011,Gas Turbine (RPM),4600.0,4600.0,0
2026-05-04 20:44:29.156,Gas Turbine (RPM),4600.0,4550.0,0
2026-05-04 20:44:30.289,Gas Turbine (RPM),4600.0,4500.0,0
2026-05-04 20:44:31.442,Gas Turbine (RPM),4600.0,4450.0,0
2026-05-04 20:44:32.572,Gas Turbine (RPM),4600.0,4400.0,0
2026-05-04 20:44:33.717,Gas Turbine (RPM),4600.0,4350.0,0
2026-05-04 20:44:34.865,Gas Turbine (RPM),4600.0,4300.0,0
2026-05-04 20:44:35.999,Gas Turbine (RPM),4600.0,4250.0,0
2026-05-04 20:44:37.156,Gas Turbine (RPM),4600.0,4200.0,0
2026-05-04 20:44:38.302,Gas Turbine (RPM),4600.0,4150.0,0
2026-05-04 20:44:39.436,Gas Turbine (RPM),4600.0,4100.0,0
2026-05-04 20:44:40.622,Gas Turbine (RPM),4600.0,4850.0,100
2026-05-04 20:44:41.764,Gas Turbine (RPM),4600.0,5600.0,100
2026-05-04 20:44:42.904,Gas Turbine (RPM),4600.0,5550.0,0
2026-05-04 20:44:44.036,Gas Turbine (RPM),4600.0,5500.0,0
2026-05-04 20:44:45.176,Gas Turbine (RPM),4600.0,5450.0,0
2026-05-04 20:44:46.316,Gas Turbine (RPM),4600.0,5400.0,0
2026-05-04 20:44:47.447,Gas Turbine (RPM),4600.0,5350.0,0
2026-05-04 20:44:48.584,Gas Turbine (RPM),4600.0,5300.0,0
2026-05-04 20:44:49.722,Gas Turbine (RPM),4600.0,5250.0,0
2026-05-04 20:44:50.848,Gas Turbine (RPM),4600.0,5200.0,0
2026-05-04 20:44:51.989,Gas Turbine (RPM),4600.0,5150.0,0
